account_id,user_id,logins_month_1,logins_month_2,logins_month_3,logins_month_4,logins_month_5,logins_month_6,logins_month_7,logins_month_8,logins_month_9,logins_month_10,logins_month_11,logins_month_12,churn_score
38,460,11,19,55,28,0,0,29,23,18,58,3,14,0
38,461,42,2,31,0,12,15,11,7,2,30,35,13,42
38,462,0,1,18,0,50,1,0,11,18,0,35,23,0
38,463,7,0,0,8,17,56,0,41,9,0,5,39,0
39,464,4,37,0,25,11,33,51,7,4,28,0,47,0
39,465,0,46,35,6,21,1,22,0,30,0,31,6,0
39,466,0,12,30,44,3,31,1,57,7,28,18,67,0
39,467,25,22,19,17,15,13,11,10,9,8,7,6,52
39,468,12,0,4,33,0,10,35,13,58,0,0,0,61
39,469,17,13,10,8,6,5,4,3,2,2,2,2,76
39,470,0,3,0,3,16,31,12,16,3,0,0,8,0
39,471,23,22,21,20,20,20,20,20,20,20,20,20,5
39,472,48,13,3,14,0,0,24,35,12,0,22,56,0
39,473,0,29,21,2,24,5,0,0,20,7,45,14,0
39,474,17,12,14,0,26,1,17,32,47,18,32,30,0
39,475,66,0,18,5,32,20,0,15,36,0,0,0,59
39,476,20,68,38,0,35,0,0,15,46,43,23,4,27
39,477,37,4,0,10,17,21,0,0,7,0,0,0,78
39,478,9,10,22,11,21,6,29,27,8,26,11,0,57
40,479,31,42,10,25,0,6,6,45,23,25,24,16,20
40,480,25,16,27,7,59,45,30,0,27,8,0,8,30
40,481,25,2,16,9,33,26,14,1,0,18,2,0,67
40,482,19,28,0,3,35,4,0,0,9,18,14,3,62
40,483,0,53,7,18,41,17,17,27,21,13,1,17,0
40,484,33,19,0,41,0,33,45,0,13,11,12,52,0
40,485,11,0,0,32,17,22,8,0,8,25,0,48,0
40,486,27,30,0,29,18,0,0,20,41,16,0,0,60
40,487,21,17,14,11,9,7,6,5,4,3,2,2,72
40,488,21,45,19,4,26,0,0,30,32,0,0,6,45
40,489,18,13,0,16,19,54,2,0,0,0,6,0,70
40,490,38,38,46,15,20,38,0,31,41,0,43,56,0
40,491,10,19,34,0,13,0,68,18,0,87,4,11,0
40,492,10,8,6,5,4,3,2,2,2,2,2,2,76
40,493,37,0,7,30,11,12,0,57,26,0,19,0,57
40,494,22,28,3,4,41,9,16,39,10,45,26,24,0
40,495,22,8,17,13,54,6,0,15,13,19,6,17,21
40,496,36,18,22,22,0,35,0,0,16,9,31,24,21
40,497,19,16,14,12,10,9,8,7,6,5,4,3,66
41,498,20,17,14,12,10,8,7,6,5,4,3,3,67
41,499,15,13,12,11,10,9,8,7,6,5,4,4,62
41,500,24,31,4,0,25,0,37,15,13,26,25,15,23
41,501,2,29,0,32,18,35,4,2,26,15,14,46,0
41,502,47,21,2,37,33,40,29,33,30,5,0,5,35
41,503,10,20,4,0,23,23,29,7,6,44,0,10,13
41,504,0,20,15,71,17,38,32,0,0,20,40,21,0
41,505,13,12,11,10,9,8,7,6,5,5,5,5,58
41,506,0,0,4,31,6,20,18,25,0,36,0,6,0
41,507,61,11,0,43,34,39,13,53,0,4,23,38,2
41,508,17,18,0,3,0,37,25,4,26,10,20,20,4
41,509,19,20,0,31,4,14,6,18,26,0,20,6,48
41,510,0,45,9,0,19,0,16,3,34,18,0,3,0
41,511,0,21,55,11,18,34,25,25,13,13,0,25,0
42,512,30,25,0,0,13,16,30,25,44,6,5,0,57
42,513,15,22,16,30,0,0,44,57,15,49,0,4,31
42,514,26,49,2,24,19,34,13,0,33,0,51,26,0
42,515,8,15,10,2,0,5,3,17,24,0,22,0,72
42,516,14,12,10,8,7,6,5,4,3,2,2,2,74
42,517,24,21,18,15,13,11,9,8,7,6,5,4,60
42,518,28,23,19,16,13,11,9,7,6,5,4,3,63
42,519,5,25,13,24,32,8,29,70,26,47,25,0,28
42,520,15,11,8,6,4,3,2,1,1,1,1,1,82
42,521,19,15,12,10,8,6,5,4,3,2,2,2,74
42,522,16,35,53,29,17,24,9,16,18,0,15,22,0
42,523,24,35,7,0,6,30,29,42,7,47,19,27,0
42,524,0,33,0,0,15,39,0,47,28,18,6,8,0
42,525,0,26,32,2,54,4,0,0,39,15,5,0,13
42,526,0,0,38,0,45,39,19,2,16,27,24,50,0
42,527,0,0,0,10,57,22,13,40,0,5,2,23,0
43,528,6,26,0,30,16,40,19,0,50,0,10,34,0
43,529,16,10,0,0,9,0,42,25,0,38,34,21,0
43,530,13,11,9,7,6,5,4,3,2,2,2,2,75
43,531,46,5,16,0,10,72,0,44,14,29,40,20,15
43,532,19,7,34,14,14,20,0,0,37,1,12,47,0
43,533,14,11,9,7,6,5,4,3,2,2,2,2,76
43,534,39,33,52,1,42,26,0,0,0,21,24,14,28
43,535,14,11,9,7,6,5,4,3,2,2,2,2,76
43,536,20,0,0,39,0,12,54,32,6,8,0,41,0
43,537,21,17,14,12,10,8,7,6,5,4,3,2,70
43,538,31,0,0,26,33,47,11,8,10,28,9,14,31
43,539,24,39,8,47,11,0,33,5,35,0,23,0,51
43,540,38,56,17,23,0,0,36,33,0,0,2,12,38
43,541,20,2,18,7,8,37,0,26,34,3,34,0,58
43,542,0,0,0,60,0,29,0,43,22,20,23,25,0
43,543,18,42,14,2,20,6,3,32,52,10,0,12,21
44,544,20,29,2,40,25,0,32,7,11,0,28,12,26
44,545,17,15,13,11,10,9,8,7,6,5,4,4,63
44,546,23,1,11,5,24,0,20,50,40,3,25,21,7
44,547,0,33,6,26,2,0,22,0,7,0,11,31,0
44,548,9,6,27,29,25,13,0,9,45,35,21,7,12
44,549,10,8,7,6,5,4,3,3,3,3,3,3,69
44,550,33,4,41,24,0,9,29,5,15,5,50,54,0
44,551,7,21,34,0,0,48,11,35,6,13,51,24,0
44,552,25,20,16,13,11,9,7,6,5,4,3,2,69
44,553,30,0,17,14,21,3,37,15,22,0,0,68,0
44,554,20,17,13,17,0,26,30,0,8,9,2,0,68
44,555,0,17,0,0,1,22,1,0,25,45,28,51,0
44,556,11,0,8,45,14,28,19,20,21,25,0,10,12
44,557,5,2,0,5,22,16,6,45,0,21,12,0,63
44,558,39,0,8,49,0,43,9,17,41,5,28,33,0
44,559,7,0,15,0,34,14,14,13,48,45,42,13,0
44,560,20,18,17,16,15,14,13,12,11,10,9,8,44
44,561,22,20,18,16,14,12,11,10,9,8,7,6,52
44,562,14,12,10,9,8,7,6,5,4,3,3,3,69
45,563,26,26,29,21,0,0,12,17,40,17,0,28,1
45,564,30,21,15,11,8,6,4,3,2,1,1,1,75
45,565,20,0,30,28,16,15,34,22,1,11,26,0,55
45,566,28,0,25,51,9,0,19,0,0,0,5,0,69
45,567,0,20,25,14,14,40,28,25,31,9,58,0,0
45,568,7,35,35,41,1,13,54,10,31,61,0,9,0
45,569,0,15,0,0,1,18,20,40,39,35,10,0,12
45,570,1,26,17,1,0,0,5,38,32,6,7,35,0
45,571,10,38,0,21,8,29,25,1,5,0,30,20,0
45,572,1,32,15,0,0,8,39,0,4,19,0,21,0
45,573,0,0,26,9,42,31,0,28,7,24,32,37,0
45,574,59,25,33,0,34,39,45,17,8,0,0,14,30
45,575,14,14,23,4,7,29,0,0,18,36,29,19,0
45,576,35,29,9,0,12,35,10,0,0,13,0,6,59
45,577,27,37,14,0,21,53,47,0,0,0,0,20,16
45,578,24,22,20,18,16,15,14,13,12,11,10,9,41
45,579,0,35,25,26,4,11,0,32,0,0,0,51,0
45,580,36,28,6,11,0,12,0,11,2,0,39,0,68
46,581,4,6,2,9,22,5,19,43,0,6,28,45,0
46,582,11,3,48,15,17,16,61,11,15,0,7,0,53
46,583,49,0,11,32,59,19,20,16,36,24,3,37,0
46,584,0,0,23,10,23,16,20,42,15,28,9,31,0
46,585,41,0,11,75,24,11,0,47,39,29,15,26,1
46,586,15,11,8,6,4,3,2,1,1,1,1,1,82
46,587,25,13,24,15,13,16,74,31,67,15,9,0,35
46,588,10,34,0,50,0,36,26,63,0,0,40,0,41
46,589,40,30,0,28,17,60,31,25,28,24,24,10,20
46,590,38,36,18,16,23,37,0,28,0,52,22,7,32
46,591,0,0,11,0,0,5,0,0,42,27,30,14,0
46,592,0,28,27,25,0,3,44,1,46,4,18,11,0
46,593,26,0,20,0,4,15,52,21,0,9,33,0,60
46,594,4,35,10,0,8,14,13,12,9,0,15,26,0
46,595,0,0,15,6,0,14,14,47,0,7,47,22,0
46,596,17,0,24,0,0,19,17,7,5,10,0,37,0
46,597,28,0,0,23,0,0,39,17,2,18,28,37,0
46,598,34,2,3,39,26,0,11,10,20,15,5,19,33
47,599,0,15,13,31,0,20,0,10,24,26,26,31,0
47,600,11,0,35,43,0,30,0,19,23,6,17,32,0
47,601,0,0,7,0,21,9,31,0,2,15,16,29,0
47,602,6,0,14,13,37,17,1,22,10,0,10,20,0
47,603,45,28,24,35,51,15,7,35,11,0,4,21,18
47,604,22,6,19,7,41,1,35,3,0,1,0,24,12
47,605,25,2,24,21,16,6,2,0,3,26,43,40,0
47,606,28,27,0,18,44,0,34,47,0,2,25,0,51
47,607,0,44,32,0,10,45,0,43,32,25,18,54,0
47,608,43,37,56,34,4,40,3,17,32,24,42,65,0
47,609,56,4,27,42,0,30,35,28,17,0,43,16,23
47,610,0,0,7,16,0,24,49,28,11,0,0,0,21
47,611,77,0,18,15,11,24,25,12,0,36,28,17,33
47,612,32,33,23,7,21,12,34,8,17,0,21,0,55
47,613,19,51,35,32,28,31,48,7,35,22,7,13,0
47,614,25,22,19,16,14,12,10,9,8,7,6,5,56
47,615,24,20,17,14,12,10,8,7,6,5,4,3,64
47,616,46,17,0,17,11,10,27,11,9,42,0,14,41
47,617,3,29,17,6,0,41,29,56,3,0,35,11,0
48,618,21,26,49,30,53,22,0,31,42,23,44,13,0
48,619,16,29,7,17,24,0,20,0,3,26,37,24,0
48,620,36,0,2,0,22,0,0,2,0,14,0,25,43
48,621,18,14,11,8,6,5,4,3,2,2,2,2,76
48,622,23,21,19,17,16,15,14,13,12,11,10,9,41
48,623,60,38,7,7,6,55,13,40,39,19,0,13,26
48,624,0,18,0,18,16,36,0,9,24,19,0,2,0
48,625,40,49,5,0,30,2,26,59,0,0,11,41,0
48,626,0,37,4,8,20,8,6,23,0,38,10,0,17
48,627,20,18,16,15,14,13,12,11,10,9,8,7,49
48,628,18,14,11,8,6,5,4,3,2,2,2,2,76
48,629,21,16,12,9,7,5,4,3,2,2,2,2,75
48,630,46,1,9,23,27,29,0,0,8,45,0,4,54
48,631,22,43,13,20,29,0,0,30,16,17,16,35,0
48,632,24,35,1,62,39,25,14,25,0,57,38,44,0
48,633,16,14,12,10,9,8,7,6,5,4,3,3,68
48,634,17,15,13,12,11,10,9,8,7,6,5,4,61
48,635,14,47,10,34,0,0,24,50,19,32,45,14,0
49,636,0,0,15,63,15,20,8,22,10,29,30,10,0
49,637,8,0,0,26,48,30,41,0,14,35,0,2,40
49,638,8,30,0,0,0,22,4,33,17,53,0,22,0
49,639,12,13,51,23,26,26,28,0,56,0,14,46,0
49,640,27,19,31,45,26,36,4,11,48,27,20,0,36
49,641,20,46,17,0,0,7,9,4,18,3,20,5,54
49,642,19,16,13,11,9,7,6,5,4,3,2,2,72
50,643,40,28,19,11,0,43,1,17,22,11,42,0,50
50,644,25,0,0,25,12,0,45,0,16,12,0,19,29
50,645,21,18,15,13,11,9,8,7,6,5,4,3,65
50,646,0,0,19,4,4,33,2,55,0,0,33,0,18
50,647,31,5,38,0,32,0,0,48,11,1,37,39,0
50,648,31,26,22,19,16,14,12,10,9,8,7,6,51
50,649,0,26,20,39,0,23,14,0,0,20,28,16,0
50,650,17,15,13,11,9,8,7,6,5,4,3,3,67
50,651,6,0,5,27,29,0,0,1,14,0,0,0,75
50,652,42,0,1,1,16,10,35,48,1,0,5,24,32
50,653,13,10,8,6,5,4,3,2,2,2,2,2,76
50,654,0,40,24,11,30,0,16,0,22,20,21,38,0
50,655,40,34,14,10,14,40,30,7,7,5,0,42,0
50,656,5,2,0,0,1,12,0,29,29,39,0,9,0
50,657,0,24,16,33,2,29,0,12,3,6,13,38,0
50,658,24,14,24,31,0,5,12,30,10,0,11,30,0
51,659,9,42,0,36,10,24,40,24,3,26,2,20,0
51,660,9,0,22,0,27,15,53,11,11,29,12,20,0
51,661,8,33,0,20,13,3,0,42,25,68,37,42,0
51,662,0,10,67,23,0,10,8,19,14,26,0,4,0
51,663,17,14,12,10,8,7,6,5,4,3,3,3,69
51,664,37,0,18,13,0,16,0,6,16,0,27,20,40
51,665,15,37,8,6,0,52,14,0,19,2,7,21,0
51,666,1,32,6,0,57,45,13,0,29,5,33,5,0
51,667,17,51,0,47,7,44,39,0,25,35,42,0,33
51,668,0,40,23,44,26,18,40,32,37,5,12,0,0
51,669,0,3,22,54,0,17,13,6,13,4,40,42,0
52,670,22,20,18,17,16,15,14,13,12,11,10,9,41
52,671,29,24,20,17,14,12,10,8,7,6,5,4,59
52,672,11,25,7,4,0,8,0,2,27,0,11,16,6
52,673,23,19,16,13,11,9,7,6,5,4,3,2,69
52,674,15,6,32,0,29,23,19,15,0,43,32,0,52
52,675,23,5,0,9,39,8,36,28,49,19,14,37,0
52,676,9,0,33,0,32,42,11,14,34,0,28,0,52
52,677,4,0,0,13,30,32,40,21,25,16,29,0,46
53,678,0,4,0,20,28,30,0,22,23,27,0,0,17
53,679,11,26,38,52,13,15,22,4,0,13,30,10,5
53,680,7,16,60,22,24,0,42,36,1,36,22,16,0
53,681,12,25,26,40,0,27,0,11,14,32,30,17,0
53,682,38,4,0,3,32,28,28,29,42,0,0,22,23
53,683,31,0,28,25,0,2,47,0,19,0,1,53,0
53,684,0,25,56,10,4,10,27,17,33,14,10,20,0
53,685,0,7,37,32,23,12,5,12,31,35,10,66,0
53,686,14,13,12,11,10,9,8,8,8,8,8,8,45
53,687,25,14,44,27,18,28,0,34,0,22,16,0,50
53,688,27,18,36,0,16,37,33,0,0,13,10,14,30
53,689,9,52,0,16,0,4,50,21,20,0,7,51,0
53,690,22,26,10,2,16,0,37,52,23,10,34,30,0
54,691,16,12,0,36,11,0,0,4,0,0,62,29,0
54,692,0,6,0,10,54,24,3,59,0,24,16,10,0
54,693,39,31,37,43,19,11,0,9,12,0,14,0,53
54,694,25,34,11,7,24,10,8,34,14,39,13,0,52
54,695,77,0,0,0,0,11,42,11,9,39,5,15,46
54,696,0,0,13,36,0,0,18,37,9,54,0,0,15
54,697,0,20,9,30,14,10,55,19,13,0,0,30,0
55,698,0,24,10,38,42,32,31,0,24,32,0,15,0
55,699,0,0,25,8,22,34,56,9,0,51,0,0,7
55,700,2,56,0,0,16,0,40,0,0,16,7,20,0
55,701,11,25,20,27,23,10,4,3,0,0,52,17,0
55,702,37,5,41,26,14,51,17,5,17,4,22,41,0
55,703,48,9,0,25,17,21,18,5,19,34,37,5,44
55,704,0,18,32,0,3,32,2,11,0,51,25,10,0
55,705,23,19,16,13,11,9,8,7,6,5,4,3,65
55,706,0,17,8,43,2,31,43,7,3,33,0,24,0
56,707,0,0,1,34,45,3,14,25,8,24,15,10,0
56,708,2,0,11,47,35,0,39,29,25,1,3,18,0
56,709,0,0,0,1,36,4,0,20,20,0,5,18,0
56,710,23,33,0,0,6,0,0,23,43,15,28,14,30
56,711,0,0,53,0,0,47,0,48,20,41,19,37,0
56,712,11,7,20,0,0,8,26,58,12,0,0,28,0
56,713,40,0,8,36,28,8,1,44,0,11,0,39,6
57,714,16,13,10,8,6,5,4,3,2,2,2,2,75
57,715,28,8,0,0,1,6,0,21,0,0,53,19,37
57,716,13,2,36,23,0,28,33,13,15,0,0,32,0
57,717,19,0,18,42,24,41,0,37,49,16,61,0,33
57,718,1,16,30,34,21,32,14,13,6,23,35,29,0
57,719,27,0,8,25,18,27,17,12,12,37,29,23,8
57,720,26,22,19,16,14,12,10,9,8,7,6,5,56
57,721,34,2,17,25,24,24,0,0,38,45,0,14,32
57,722,0,63,22,0,11,2,0,31,16,29,15,18,0
57,723,0,0,0,0,0,11,0,0,55,2,6,30,0
57,724,24,20,17,14,12,10,8,7,6,5,4,3,64
58,725,19,18,17,16,15,14,13,12,11,10,10,10,38
58,726,15,12,10,8,7,6,5,4,3,2,2,2,74
58,727,70,0,50,38,7,15,0,4,7,18,0,21,36
58,728,0,0,12,30,36,0,9,25,18,29,6,40,0
58,729,10,15,19,0,14,9,37,0,15,1,52,40,0
58,730,37,0,24,32,18,22,2,25,5,0,19,0,60
58,731,9,54,22,14,0,0,29,9,66,13,18,0,46
58,732,30,25,35,34,52,17,52,0,11,13,0,0,42
58,733,9,18,29,0,50,4,27,17,11,16,0,7,20
59,734,10,0,26,6,28,4,11,13,37,7,39,0,57
59,735,14,13,12,11,10,9,8,7,6,5,5,5,58
59,736,1,0,17,27,25,12,2,9,10,20,19,50,0
59,737,7,16,0,21,23,22,45,13,14,0,46,0,50
59,738,19,16,14,12,10,9,8,7,6,5,4,3,66
59,739,16,0,33,0,38,0,35,0,3,15,0,0,67
59,740,46,15,33,0,6,23,9,0,11,0,0,0,69
59,741,0,28,0,23,44,0,0,27,0,31,0,50,0
59,742,17,27,5,19,5,0,45,19,0,0,0,0,68
59,743,0,23,34,34,0,23,0,11,25,36,0,17,0
59,744,20,18,16,14,12,11,10,9,8,7,6,5,57
59,745,17,4,43,5,13,6,17,44,0,17,23,0,57
59,746,38,15,13,0,3,9,16,47,0,42,0,13,41
60,747,41,10,4,3,35,23,50,11,32,33,28,5,35
60,748,50,0,0,6,44,26,0,29,0,32,26,0,54
60,749,71,0,14,0,27,36,44,19,0,14,24,0,47
60,750,8,8,42,9,0,0,28,60,5,58,15,9,0
60,751,3,29,29,0,24,14,18,3,14,38,17,14,0
60,752,29,10,22,0,9,0,25,35,44,2,0,7,48
60,753,20,5,9,0,0,9,38,0,32,0,0,26,6
60,754,27,21,19,0,31,2,19,6,22,0,25,28,6
60,755,35,16,31,18,23,76,20,0,11,9,10,34,0
60,756,16,38,17,13,18,7,19,7,0,13,13,53,0
60,757,20,17,14,12,10,8,7,6,5,4,3,3,67
61,758,19,16,13,11,9,7,6,5,4,3,2,2,72
61,759,0,16,4,8,14,29,13,0,3,25,30,31,0
61,760,0,59,0,5,0,10,0,0,0,28,10,5,0
61,761,0,30,43,10,16,9,0,29,21,0,0,0,17
61,762,8,20,30,36,33,33,0,12,27,16,12,16,0
61,763,19,16,13,11,9,7,6,5,4,3,2,2,72
62,764,0,0,11,16,16,34,38,13,13,26,24,6,0
62,765,44,0,42,42,15,34,36,10,12,27,0,8,33
62,766,39,3,0,22,27,26,25,1,0,7,0,24,32
62,767,18,0,0,15,0,23,18,3,52,0,3,0,69
62,768,0,40,0,0,5,0,26,0,0,38,0,0,27
62,769,20,26,29,25,4,11,0,24,47,24,1,35,0
62,770,38,24,15,11,4,8,30,5,10,12,13,3,58
62,771,4,0,15,0,0,34,31,5,0,0,35,24,0
63,772,14,5,60,0,68,16,41,0,0,0,13,21,0
63,773,23,17,16,21,0,35,8,38,0,26,26,0,54
63,774,37,0,17,36,31,30,0,30,11,36,24,0,46
63,775,0,27,18,4,18,5,20,12,0,12,6,28,0
63,776,5,33,0,0,32,42,0,0,43,13,0,36,0
63,777,21,18,15,13,11,9,8,7,6,5,4,3,65
63,778,0,22,40,28,33,43,24,4,33,0,11,27,0
63,779,0,12,45,26,51,17,14,44,12,0,21,37,0
63,780,49,0,12,14,27,0,0,23,8,6,1,17,49
63,781,7,2,19,12,29,23,0,0,12,14,0,41,0
63,782,0,55,0,34,14,19,0,22,0,33,35,12,0
63,783,39,10,11,61,34,2,3,20,30,50,0,30,0
63,784,0,32,52,5,18,0,49,31,0,0,36,4,0
64,785,21,18,16,14,12,10,9,8,7,6,5,4,61
64,786,0,0,8,1,17,23,51,24,45,5,38,7,0
64,787,19,0,53,0,0,2,66,0,19,0,0,0,64
64,788,19,24,31,0,9,37,9,21,18,41,6,0,52
64,789,22,43,11,0,10,12,35,17,0,31,28,17,13
64,790,7,21,21,13,0,14,52,7,36,16,0,9,0
64,791,33,0,11,27,0,8,39,5,47,0,43,16,27
64,792,0,0,25,0,3,39,2,0,28,56,0,39,0
64,793,0,8,5,17,49,26,12,39,18,47,2,0,3
64,794,0,0,0,8,9,0,0,23,17,18,51,18,0
64,795,0,28,45,0,14,13,16,49,0,0,17,37,0
64,796,14,19,42,13,0,33,24,0,21,12,7,0,58
64,797,23,20,17,15,13,11,10,9,8,7,6,5,57
64,798,20,20,4,38,0,0,0,36,24,41,0,61,0
64,799,0,0,0,27,24,31,27,25,17,12,35,15,0
64,800,14,9,55,21,0,0,15,0,2,13,12,0,67
65,801,29,0,37,0,0,0,0,37,28,0,32,3,58
65,802,18,16,14,12,10,9,8,7,6,5,4,3,66
65,803,0,26,29,7,0,64,16,21,0,39,42,0,0
65,804,16,13,11,9,7,6,5,4,3,2,2,2,74
65,805,32,30,28,26,24,22,20,18,17,16,15,14,22
65,806,32,0,16,0,3,25,31,31,20,41,3,7,44
65,807,48,0,27,8,46,10,0,31,46,6,29,18,24
65,808,3,10,16,29,22,33,54,2,27,21,15,27,0
65,809,8,0,1,0,4,21,33,33,0,29,38,10,2
65,810,27,46,46,9,19,5,0,0,29,21,33,66,0
65,811,25,23,21,19,17,15,14,13,12,11,10,9,41
65,812,36,0,50,0,4,27,39,1,0,18,53,0,51
65,813,25,4,8,4,25,8,27,3,25,29,22,33,0
65,814,6,10,0,55,34,0,42,0,25,0,6,42,0
65,815,2,32,37,24,11,52,19,16,42,25,34,36,0
65,816,0,0,5,14,3,6,8,27,0,13,14,26,0
65,817,0,37,1,13,2,30,0,0,41,20,36,40,0
65,818,11,0,0,30,11,0,24,29,20,33,17,3,46
66,819,33,37,0,4,21,5,0,4,21,36,49,17,26
66,820,3,52,41,3,53,18,0,3,33,0,0,6,0
66,821,16,13,11,9,7,6,5,4,3,2,2,2,74
66,822,18,16,14,13,12,11,10,9,8,7,6,5,57
66,823,15,14,13,12,11,10,9,8,7,6,6,6,53
66,824,20,17,14,12,10,8,7,6,5,4,3,3,67
67,825,18,18,0,42,0,57,31,0,9,33,10,39,0
67,826,26,36,0,43,24,14,2,47,33,25,0,47,0
67,827,16,14,12,10,9,8,7,6,5,4,3,3,68
67,828,21,29,6,20,16,33,9,20,24,9,0,2,53
67,829,39,0,35,27,17,0,45,0,34,1,0,28,16
67,830,17,16,15,14,13,12,11,11,11,11,11,11,34
67,831,16,9,0,30,21,0,34,16,17,51,0,0,56
67,832,16,9,2,2,11,10,15,14,41,0,20,16,17
67,833,12,10,8,7,6,5,4,3,2,2,2,2,75
67,834,19,23,1,54,13,16,42,58,0,3,13,0,47
67,835,30,42,1,37,27,23,0,0,0,8,51,2,49
67,836,11,38,27,21,1,0,6,46,33,4,6,0,55
67,837,23,0,0,22,26,39,0,0,24,39,19,0,57
67,838,1,28,0,12,33,37,30,12,2,0,45,17,0
68,839,0,46,24,40,0,7,39,0,7,23,0,0,11
68,840,20,42,16,39,0,56,37,25,3,0,14,39,0
68,841,15,25,25,0,19,21,0,33,23,62,14,38,0
68,842,10,9,8,7,6,5,4,4,4,4,4,4,62
68,843,15,13,11,9,8,7,6,5,4,3,3,3,69
68,844,2,0,0,10,7,34,2,4,5,11,17,7,0
68,845,47,19,21,2,0,15,28,39,4,0,30,0,56
68,846,0,29,47,6,0,13,24,4,33,53,22,9,0
68,847,17,17,26,18,0,27,32,41,42,25,0,0,46
68,848,49,0,11,21,0,12,0,0,10,0,0,0,77
68,849,2,0,14,12,33,13,3,19,26,0,35,41,0
68,850,25,22,19,17,15,13,11,10,9,8,7,6,52
68,851,0,28,14,18,0,22,20,0,15,27,7,0,18
69,852,45,13,0,6,4,10,0,15,8,41,0,20,43
69,853,34,45,10,7,0,56,22,30,26,16,22,4,36
69,854,27,21,16,12,9,7,5,4,3,2,2,2,71
69,855,55,61,0,35,0,19,21,0,0,22,19,0,50
69,856,0,0,24,30,24,53,22,18,0,32,0,55,0
69,857,38,16,0,26,13,1,0,0,3,7,0,16,53
69,858,20,0,0,0,12,44,43,21,0,32,20,7,39
69,859,26,38,8,44,0,37,38,0,0,10,23,8,35
69,860,0,36,2,13,43,11,0,0,14,8,16,7,0
69,861,21,38,19,0,4,21,29,19,33,0,16,42,0
69,862,0,0,40,35,0,11,12,0,0,0,0,0,29
69,863,22,33,9,30,34,13,23,11,0,0,22,13,25
69,864,0,42,0,7,39,18,37,46,0,33,42,7,0
69,865,7,15,4,47,0,16,37,52,1,34,2,43,0
70,866,37,28,29,21,26,9,22,0,8,76,16,0,42
70,867,16,13,11,9,8,7,6,5,4,3,3,3,69
70,868,11,0,19,2,22,54,0,29,0,10,20,0,61
70,869,11,0,28,27,6,58,0,40,9,0,63,30,0
70,870,4,24,33,36,15,22,21,40,23,28,33,54,0
70,871,0,12,14,4,0,18,0,0,0,25,22,9,0
70,872,26,49,31,0,12,9,20,37,19,19,15,31,0
70,873,46,1,11,35,30,16,14,0,25,0,0,35,17
70,874,40,33,5,3,12,0,9,25,36,7,43,28,14
71,875,0,30,16,20,1,22,3,7,0,0,4,21,0
71,876,28,31,2,14,0,49,36,0,0,12,16,1,57
71,877,22,20,18,16,14,13,12,11,10,9,8,7,49
71,878,29,25,21,18,15,13,11,9,8,7,6,5,55
71,879,17,14,11,9,7,6,5,4,3,2,2,2,74
71,880,38,0,16,16,17,30,16,6,2,41,36,73,0
72,881,20,17,14,12,10,8,7,6,5,4,3,3,67
72,882,28,32,28,37,39,40,0,20,0,36,0,44,0
72,883,0,5,22,40,38,23,0,4,28,0,0,25,0
72,884,22,18,14,11,9,7,6,5,4,3,2,2,72
72,885,20,17,14,12,10,8,7,6,5,4,3,3,67
72,886,2,50,19,54,11,65,27,0,0,0,0,2,2
72,887,49,11,3,24,33,19,14,0,28,43,11,0,50
72,888,14,17,7,0,0,25,30,6,23,6,0,19,2
73,889,19,1,46,0,28,0,14,26,0,18,19,44,0
73,890,13,0,2,78,27,36,8,0,31,0,2,8,25
73,891,45,2,41,17,1,13,0,19,16,26,33,17,32
73,892,0,0,37,15,12,9,18,10,0,43,13,52,0
73,893,36,11,0,0,0,3,10,25,18,19,51,32,12
73,894,0,27,43,5,28,5,27,0,18,23,42,34,0
73,895,28,0,13,15,8,0,35,18,20,43,11,7,44
73,896,3,18,34,16,34,28,0,28,28,50,23,0,32
73,897,18,15,12,10,8,7,6,5,4,3,2,2,72
73,898,25,48,0,49,25,0,20,0,24,16,22,0,50
73,899,23,0,13,11,13,1,30,10,8,1,20,45,0
73,900,69,2,41,25,5,25,24,8,24,38,25,7,33
73,901,14,12,0,0,41,20,23,47,0,28,0,6,36
73,902,22,1,12,0,0,0,32,0,43,0,57,0,63
73,903,14,19,23,8,23,0,0,29,8,0,0,45,0
73,904,0,48,9,10,30,0,11,0,0,16,36,17,0
74,905,9,5,0,32,0,5,33,4,0,10,26,44,0
74,906,21,22,22,4,12,6,40,9,3,41,39,20,2
74,907,17,14,12,10,8,7,6,5,4,3,3,3,69
74,908,25,48,26,0,24,19,24,0,15,33,0,6,40
74,909,29,11,8,36,7,16,33,0,0,42,3,29,5
74,910,0,8,17,19,31,76,7,0,26,19,4,33,0
74,911,60,0,31,0,0,36,0,28,43,19,33,17,29
74,912,27,26,25,24,23,22,21,20,19,18,17,16,15
74,913,25,30,1,34,46,0,26,16,5,0,36,19,11
74,914,5,11,0,0,14,20,0,0,39,7,10,4,35
74,915,24,2,36,0,9,3,0,15,0,19,29,20,25
74,916,23,19,16,13,11,9,7,6,5,4,3,2,69
74,917,14,0,3,3,0,31,26,0,0,0,21,37,0
74,918,16,14,12,11,10,9,8,7,6,5,4,4,63
74,919,0,32,44,1,16,29,0,0,55,0,8,3,0
74,920,36,11,0,8,3,0,31,0,19,0,14,20,42
74,921,37,10,18,28,5,0,0,0,27,27,47,23,22
74,922,4,19,29,20,37,7,28,0,42,37,9,24,0
